sku,name,product_code,parent_sku,parent_name,safco_item_number,product_name,manufacturer_number,brand,retailer,description,size,pack_quantity,pack_unit,price,price_text,currency,availability,availability_label,parent_description,category_path_str,product_url,image_urls_str,variant_image,is_synthetic,source_seed,extracted_at
6130099,Ossify DBM Cortical Fiber Bone Graft with 1-1.5mm chips 2cc jar,6130099,PFWRF,Ossify® DBM Cortical Fiber Bone Graft,6130099,Ossify DBM Cortical Fiber Bone Graft with 1-1.5mm chips 2cc jar,CF-029250,Surgical Esthetics,Safco Dental,2cc jar,,,,307.49,307.490000,,unknown,Special order,"Ossify DBM Fiber is a next generation bone allograft composed of interwoven demineralized cortical bone fibers. It is configured both by itself and with the addition of 1-1.5mm mineralized cancellous particles. This unique allograft provides an ideal scaffold for bone formation with its extremely high surface area and its optimum shape conforming properties, making it highly osteoconductive. In addition, it has great osteoinductive potential due to the specialized demineralized process. The graft hydrates very uniformly with PRP, blood or saline for maximum handling. It can be used in a variety of surgical applications, including socket grafting, GBR, sinus augmentation, and other bone grafting procedures.",Dental Supplies > Sutures & surgical products > Bone grafting tissue augmentation,https://www.safcodental.com/product/ossify-sup-reg-sup-dbm-cortical-fiber-bone-graft,"https://www.safcodental.com/media/catalog/product/p/f/pfwrf.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/p/f/pfwrf.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/p/f/pfwrf.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,sutures-surgical-products,2026-05-07T01:31:52.434735+00:00
5130082,Ossify Min/Demin Cortical Cancellous bone graft 1cc jar,5130082,PFWRE,Ossify® Min/Demin Cortical Cancellous Bone Graft,5130082,Ossify Min/Demin Cortical Cancellous bone graft 1cc jar,BG-017100,Surgical Esthetics,Safco Dental,1cc jar,,,,102.99,102.990000,,in_stock,In stock,"Ossify Min/Demin Cortical Cancellous Bone Allograft is a versatile, all-in-one bone graft designed to promote optimal bone regeneration across a wide range of clinical applications. Composed of a 50/50 blend of cortical and cancellous bone, the graft features 30% demineralized bone, leaving 70% of the material mineralized. This unique formulation enhances both osteoconductive and osteoinductive properties, supporting superior bone healing. Suitable for a variety of bone regeneration procedures, including socket grafting, ridge preservation, guided bone regeneration (GBR), and sinus augmentation. 0.5 – 1.0mm particle size.",Dental Supplies > Sutures & surgical products > Bone grafting tissue augmentation,https://www.safcodental.com/product/ossify-sup-reg-sup-min-demin-cortical-cancellous-bone-graft,"https://www.safcodental.com/media/catalog/product/p/f/pfwre.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/p/f/pfwre.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/p/f/pfwre.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,sutures-surgical-products,2026-05-07T01:31:53.129302+00:00
5130084,Ossify Min/Demin Cortical Cancellous bone graft 2cc jar,5130084,PFWRE,Ossify® Min/Demin Cortical Cancellous Bone Graft,5130084,Ossify Min/Demin Cortical Cancellous bone graft 2cc jar,BG-017200,Surgical Esthetics,Safco Dental,2cc jar,,,,158.99,158.990000,,in_stock,In stock,"Ossify Min/Demin Cortical Cancellous Bone Allograft is a versatile, all-in-one bone graft designed to promote optimal bone regeneration across a wide range of clinical applications. Composed of a 50/50 blend of cortical and cancellous bone, the graft features 30% demineralized bone, leaving 70% of the material mineralized. This unique formulation enhances both osteoconductive and osteoinductive properties, supporting superior bone healing. Suitable for a variety of bone regeneration procedures, including socket grafting, ridge preservation, guided bone regeneration (GBR), and sinus augmentation. 0.5 – 1.0mm particle size.",Dental Supplies > Sutures & surgical products > Bone grafting tissue augmentation,https://www.safcodental.com/product/ossify-sup-reg-sup-min-demin-cortical-cancellous-bone-graft,"https://www.safcodental.com/media/catalog/product/p/f/pfwre.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/p/f/pfwre.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/p/f/pfwre.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,sutures-surgical-products,2026-05-07T01:31:53.129302+00:00
6130080,Ossify Min/Demin Cortical Cancellous bone graft 0.5cc jar,6130080,PFWRE,Ossify® Min/Demin Cortical Cancellous Bone Graft,6130080,Ossify Min/Demin Cortical Cancellous bone graft 0.5cc jar,BG-017050,Surgical Esthetics,Safco Dental,0.5cc jar,,,,79.99,79.990000,,in_stock,In stock,"Ossify Min/Demin Cortical Cancellous Bone Allograft is a versatile, all-in-one bone graft designed to promote optimal bone regeneration across a wide range of clinical applications. Composed of a 50/50 blend of cortical and cancellous bone, the graft features 30% demineralized bone, leaving 70% of the material mineralized. This unique formulation enhances both osteoconductive and osteoinductive properties, supporting superior bone healing. Suitable for a variety of bone regeneration procedures, including socket grafting, ridge preservation, guided bone regeneration (GBR), and sinus augmentation. 0.5 – 1.0mm particle size.",Dental Supplies > Sutures & surgical products > Bone grafting tissue augmentation,https://www.safcodental.com/product/ossify-sup-reg-sup-min-demin-cortical-cancellous-bone-graft,"https://www.safcodental.com/media/catalog/product/p/f/pfwre.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/p/f/pfwre.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/p/f/pfwre.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,sutures-surgical-products,2026-05-07T01:31:53.129302+00:00
5102001,PeriAcryl 90 multiuse kit 5ml,5102001,PFPFR,PeriAcryl® 90,5102001,PeriAcryl 90 multiuse kit 5ml,P-ACRYL5VHV,GluStitch,Safco Dental,Multiuse kit - 5ml,,,,146.99,146.990000,,in_stock,In stock,Cyanoacrylate oral tissue adhesive used in dental surgeries. High viscosity formula provides increased control for precision application and less waste. Hemostatic and bacteriostatic. Violet color. Refrigeration required; this product is stored under refrigeration at Safco.,Dental Supplies > Sutures & surgical products > Surgical medicaments and packing,https://www.safcodental.com/product/periacryl-reg-90,"https://www.safcodental.com/media/catalog/product/p/f/pfpfr.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/p/f/pfpfr.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/p/f/pfpfr.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,sutures-surgical-products,2026-05-07T01:32:36.064523+00:00
5102003,PeriAcryl 90 multiuse kit 9ml,5102003,PFPFR,PeriAcryl® 90,5102003,PeriAcryl 90 multiuse kit 9ml,P-ACRYL9VHV,GluStitch,Safco Dental,Multiuse kit - 9ml,,,,252.99,252.990000,,backorder,Backorder,Cyanoacrylate oral tissue adhesive used in dental surgeries. High viscosity formula provides increased control for precision application and less waste. Hemostatic and bacteriostatic. Violet color. Refrigeration required; this product is stored under refrigeration at Safco.,Dental Supplies > Sutures & surgical products > Surgical medicaments and packing,https://www.safcodental.com/product/periacryl-reg-90,"https://www.safcodental.com/media/catalog/product/p/f/pfpfr.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/p/f/pfpfr.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/p/f/pfpfr.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,sutures-surgical-products,2026-05-07T01:32:36.064523+00:00
3920173,"Perma Sharp® sutures plain gut C-6, 5-0, 27"" 12/box",3920173,PFEDB,Perma Sharp® sutures,3920173,"Perma Sharp® sutures plain gut C-6, 5-0, 27"" 12/box",PSNH820A,Hu-Friedy,Safco Dental,"C-6, plain gut, 5-0, 27"", 12/box",,,,86.49,86.490000,,unknown,Special order,"Suture needles are made from Series 300 Stainless Steel, the ideal alloy for dental sutures. This alloy allows a very fine point geometry, stays sharp throughout the suturing procedure and is less likely to bend and more resistant to breakage. In addition, the needles have a high-polished finish for a smoother penetration. For Perma Sharp® Sutures Chart along with additional information, click here.",Dental Supplies > Sutures & surgical products > Sutures,https://www.safcodental.com/product/perma-sharp-reg-sutures,"https://www.safcodental.com/media/catalog/product/p/f/pfedb.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/p/f/pfedb.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/p/f/pfedb.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,sutures-surgical-products,2026-05-07T01:31:59.106025+00:00
3920252,"Perma Sharp® sutures PGA-FA C-6, 4-0, 18"" 12/box",3920252,PFEDB,Perma Sharp® sutures,3920252,"Perma Sharp® sutures PGA-FA C-6, 4-0, 18"" 12/box",PSN535FA,Hu-Friedy,Safco Dental,"C-6, PGA-FA, 4-0, 18"", 12/box",,,,140.49,140.490000,,backorder,Backorder,"Suture needles are made from Series 300 Stainless Steel, the ideal alloy for dental sutures. This alloy allows a very fine point geometry, stays sharp throughout the suturing procedure and is less likely to bend and more resistant to breakage. In addition, the needles have a high-polished finish for a smoother penetration. For Perma Sharp® Sutures Chart along with additional information, click here.",Dental Supplies > Sutures & surgical products > Sutures,https://www.safcodental.com/product/perma-sharp-reg-sutures,"https://www.safcodental.com/media/catalog/product/p/f/pfedb.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/p/f/pfedb.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/p/f/pfedb.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,sutures-surgical-products,2026-05-07T01:31:59.106025+00:00
3920253,"Perma Sharp® sutures undyed braided silk C-6, 5-0 27"" 12/box",3920253,PFEDB,Perma Sharp® sutures,3920253,"Perma Sharp® sutures undyed braided silk C-6, 5-0 27"" 12/box",PSN530FA,Hu-Friedy,Safco Dental,"C-6, PGA FA, 5-0, 27"", 12/box",,,,259.99,259.990000,,unknown,Direct from manufacturer,"Suture needles are made from Series 300 Stainless Steel, the ideal alloy for dental sutures. This alloy allows a very fine point geometry, stays sharp throughout the suturing procedure and is less likely to bend and more resistant to breakage. In addition, the needles have a high-polished finish for a smoother penetration. For Perma Sharp® Sutures Chart along with additional information, click here.",Dental Supplies > Sutures & surgical products > Sutures,https://www.safcodental.com/product/perma-sharp-reg-sutures,"https://www.safcodental.com/media/catalog/product/p/f/pfedb.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/p/f/pfedb.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/p/f/pfedb.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,sutures-surgical-products,2026-05-07T01:31:59.106025+00:00
3920601,"Perma Sharp® sutures chromic gut C-1, 6-0, 18"" 12/box",3920601,PFEDB,Perma Sharp® sutures,3920601,"Perma Sharp® sutures chromic gut C-1, 6-0, 18"" 12/box",PSN1816C,Hu-Friedy,Safco Dental,"C-1, chromic gut, 6-0, 18"", 12/box",,,,199.49,199.490000,,in_stock,In stock,"Suture needles are made from Series 300 Stainless Steel, the ideal alloy for dental sutures. This alloy allows a very fine point geometry, stays sharp throughout the suturing procedure and is less likely to bend and more resistant to breakage. In addition, the needles have a high-polished finish for a smoother penetration. For Perma Sharp® Sutures Chart along with additional information, click here.",Dental Supplies > Sutures & surgical products > Sutures,https://www.safcodental.com/product/perma-sharp-reg-sutures,"https://www.safcodental.com/media/catalog/product/p/f/pfedb.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/p/f/pfedb.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/p/f/pfedb.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,sutures-surgical-products,2026-05-07T01:31:59.106025+00:00
