sku,name,product_code,parent_sku,parent_name,safco_item_number,product_name,manufacturer_number,brand,retailer,description,size,pack_quantity,pack_unit,price,price_text,currency,availability,availability_label,parent_description,category_path_str,product_url,image_urls_str,variant_image,is_synthetic,source_seed,extracted_at
3890908,Micro-Touch Affinity gloves medium 100/box,3890908,DRDAG,Micro-Touch Affinity,3890908,Micro-Touch Affinity gloves medium 100/box,3772,Ansell,Safco Dental,"Medium, 100/box",Medium,100,box,32.99,32.990000,,backorder,Backorder,Powder-free Neoprene (polychloroprene) exam gloves. Textured fingertips finish Beaded cuff Ambidextrous Neoprene Green color Polymer coated for easy donning Thickness: at palm 5.1 mils; at fingertip 6.3 mils 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Chloroprene gloves,https://www.safcodental.com/product/micro-touch-sup-reg-sup-affinity-sup-reg-sup,"https://www.safcodental.com/media/catalog/product/d/r/drdag.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drdag.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drdag.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:04.136169+00:00
3890905,Micro-Touch Affinity gloves small 100/box,3890905,DRDAG,Micro-Touch Affinity,3890905,Micro-Touch Affinity gloves small 100/box,3771,Ansell,Safco Dental,"Small, 100/box",Small,100,box,32.99,32.990000,,backorder,Backorder,Powder-free Neoprene (polychloroprene) exam gloves. Textured fingertips finish Beaded cuff Ambidextrous Neoprene Green color Polymer coated for easy donning Thickness: at palm 5.1 mils; at fingertip 6.3 mils 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Chloroprene gloves,https://www.safcodental.com/product/micro-touch-sup-reg-sup-affinity-sup-reg-sup,"https://www.safcodental.com/media/catalog/product/d/r/drdag.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drdag.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drdag.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:04.136169+00:00
3890915,Micro-Touch Affinity gloves x-large 100/box,3890915,DRDAG,Micro-Touch Affinity,3890915,Micro-Touch Affinity gloves x-large 100/box,3774,Ansell,Safco Dental,"X-large, 100/box",X-large,100,box,32.99,32.990000,,in_stock,In stock,Powder-free Neoprene (polychloroprene) exam gloves. Textured fingertips finish Beaded cuff Ambidextrous Neoprene Green color Polymer coated for easy donning Thickness: at palm 5.1 mils; at fingertip 6.3 mils 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Chloroprene gloves,https://www.safcodental.com/product/micro-touch-sup-reg-sup-affinity-sup-reg-sup,"https://www.safcodental.com/media/catalog/product/d/r/drdag.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drdag.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drdag.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:04.136169+00:00
3890902,Micro-Touch Affinity gloves x-small 100/box,3890902,DRDAG,Micro-Touch Affinity,3890902,Micro-Touch Affinity gloves x-small 100/box,3770,Ansell,Safco Dental,"X-small, 100/box",X-small,100,box,32.99,32.990000,,in_stock,In stock,Powder-free Neoprene (polychloroprene) exam gloves. Textured fingertips finish Beaded cuff Ambidextrous Neoprene Green color Polymer coated for easy donning Thickness: at palm 5.1 mils; at fingertip 6.3 mils 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Chloroprene gloves,https://www.safcodental.com/product/micro-touch-sup-reg-sup-affinity-sup-reg-sup,"https://www.safcodental.com/media/catalog/product/d/r/drdag.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drdag.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drdag.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:04.136169+00:00
DRBAW,Microflex ComfortGrip,DRBAW,DRBAW,Microflex ComfortGrip,DRBAW,Microflex ComfortGrip,,Safco Dental,Safco Dental,Powder-free latex exam gloves. Medical grade exam glove. Textured whole hand finish Beaded cuff Chlorinated Ambidextrous 50μg or less of latex protein Natural color Polymer coated for easy donning 100 gloves per box Order 10 boxes to purchase a case,,,,13.49,13.49,,in_stock,,Powder-free latex exam gloves. Medical grade exam glove. Textured whole hand finish Beaded cuff Chlorinated Ambidextrous 50μg or less of latex protein Natural color Polymer coated for easy donning 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Latex gloves,https://www.safcodental.com/product/microflex-reg-comfortgrip-trade,"https://www.safcodental.com/media/catalog/product/d/r/drbaw.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drbaw.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drbaw.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700","https://www.safcodental.com/media/catalog/product/d/r/drbaw.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds",1,gloves,2026-05-07T01:33:20.473527+00:00
4750760,Microflex Diamond Grip Plus glove latex powder-free large 100/box,4750760,DRBAI,Microflex Diamond Grip Plus,4750760,Microflex Diamond Grip Plus glove latex powder-free large 100/box,DGP-350-L,Ansell,Safco Dental,"large, 100/box",large,100,box,16.99,16.990000,,in_stock,In stock,Powder-free latex exam gloves. Textured whole hand finish Beaded cuff Chlorinated Ambidextrous 50μg or less of latex protein Natural color Polymer coating for easy donning 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Latex gloves,https://www.safcodental.com/product/microflex-reg-diamond-grip-plus-trade,"https://www.safcodental.com/media/catalog/product/d/r/drbai.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drbai.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drbai.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:13.020911+00:00
4750751,Microflex Diamond Grip Plus glove latex powder-free medium 100/box,4750751,DRBAI,Microflex Diamond Grip Plus,4750751,Microflex Diamond Grip Plus glove latex powder-free medium 100/box,DGP-350-M,Ansell,Safco Dental,"medium, 100/box",medium,100,box,16.99,16.990000,,in_stock,In stock,Powder-free latex exam gloves. Textured whole hand finish Beaded cuff Chlorinated Ambidextrous 50μg or less of latex protein Natural color Polymer coating for easy donning 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Latex gloves,https://www.safcodental.com/product/microflex-reg-diamond-grip-plus-trade,"https://www.safcodental.com/media/catalog/product/d/r/drbai.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drbai.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drbai.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:13.020911+00:00
4750746,Microflex Diamond Grip Plus glove latex powder-free small 100/box,4750746,DRBAI,Microflex Diamond Grip Plus,4750746,Microflex Diamond Grip Plus glove latex powder-free small 100/box,DGP-350-S,Ansell,Safco Dental,"small, 100/box",small,100,box,16.99,16.990000,,in_stock,In stock,Powder-free latex exam gloves. Textured whole hand finish Beaded cuff Chlorinated Ambidextrous 50μg or less of latex protein Natural color Polymer coating for easy donning 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Latex gloves,https://www.safcodental.com/product/microflex-reg-diamond-grip-plus-trade,"https://www.safcodental.com/media/catalog/product/d/r/drbai.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drbai.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drbai.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:13.020911+00:00
4750777,Microflex Diamond Grip Plus glove latex powder-free x-large 100/box,4750777,DRBAI,Microflex Diamond Grip Plus,4750777,Microflex Diamond Grip Plus glove latex powder-free x-large 100/box,DGP-350-XL,Ansell,Safco Dental,"x-large, 100/box",x-large,100,box,16.99,16.990000,,in_stock,In stock,Powder-free latex exam gloves. Textured whole hand finish Beaded cuff Chlorinated Ambidextrous 50μg or less of latex protein Natural color Polymer coating for easy donning 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Latex gloves,https://www.safcodental.com/product/microflex-reg-diamond-grip-plus-trade,"https://www.safcodental.com/media/catalog/product/d/r/drbai.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drbai.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drbai.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:13.020911+00:00
4750732,Microflex Diamond Grip Plus glove latex powder-free x-small 100/box,4750732,DRBAI,Microflex Diamond Grip Plus,4750732,Microflex Diamond Grip Plus glove latex powder-free x-small 100/box,DGP-350-XS,Ansell,Safco Dental,"x-small, 100/box",x-small,100,box,16.99,16.990000,,in_stock,In stock,Powder-free latex exam gloves. Textured whole hand finish Beaded cuff Chlorinated Ambidextrous 50μg or less of latex protein Natural color Polymer coating for easy donning 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Latex gloves,https://www.safcodental.com/product/microflex-reg-diamond-grip-plus-trade,"https://www.safcodental.com/media/catalog/product/d/r/drbai.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drbai.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drbai.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:13.020911+00:00
4750642,Microflex NeoPro chloroprene gloves large 100/box,4750642,DRDAC,Microflex NeoPro,4750642,Microflex NeoPro chloroprene gloves large 100/box,NPG-888-L,Ansell,Safco Dental,"Large, 100/box",Large,100,box,24.99,24.990000,,in_stock,In stock,Powder-free chloroprene examination gloves. Textured whole hand finish Beaded cuff Ambidextrous Chloroprene Green color Polymer coated for easy donning Thickness: at palm 5.1 mils; at fingertip 6.7 mils 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Chloroprene gloves,https://www.safcodental.com/product/microflex-sup-reg-sup-neopro-sup-reg-sup,"https://www.safcodental.com/media/catalog/product/d/r/drdac.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drdac.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drdac.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:01.186602+00:00
4750614,Microflex NeoPro chloroprene gloves x-small 100/box,4750614,DRDAC,Microflex NeoPro,4750614,Microflex NeoPro chloroprene gloves x-small 100/box,NPG-888-XS,Ansell,Safco Dental,"X-small, 100/box",X-small,100,box,24.99,24.990000,,in_stock,In stock,Powder-free chloroprene examination gloves. Textured whole hand finish Beaded cuff Ambidextrous Chloroprene Green color Polymer coated for easy donning Thickness: at palm 5.1 mils; at fingertip 6.7 mils 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Chloroprene gloves,https://www.safcodental.com/product/microflex-sup-reg-sup-neopro-sup-reg-sup,"https://www.safcodental.com/media/catalog/product/d/r/drdac.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drdac.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drdac.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:01.186602+00:00
3890013,Microflex NeoSoft neoprene gloves large 100/box,3890013,DRDAN,Microflex NeoSoft,3890013,Microflex NeoSoft neoprene gloves large 100/box,73837090,Ansell,Safco Dental,"Large, 100/box",Large,100,box,18.49,18.490000,,in_stock,In stock,Powder-free chloroprene examination gloves. Features HYDRASOFT™ technology that provides 2x more moisture retention. Textured fingertip finish Beaded cuff Ambidextrous Chloroprene (neoprene) Green color Polymer coated for easy donning Thickness: at palm 2.8 mils; at fingertip 3.5 mils 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Chloroprene gloves,https://www.safcodental.com/product/microflex-sup-reg-sup-neosoft-trade,"https://www.safcodental.com/media/catalog/product/d/r/drdan.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drdan.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drdan.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:02.425322+00:00
3890015,Microflex NeoSoft neoprene gloves x-large 100/box,3890015,DRDAN,Microflex NeoSoft,3890015,Microflex NeoSoft neoprene gloves x-large 100/box,73837100,Ansell,Safco Dental,"X-large, 100/box",X-large,100,box,18.49,18.490000,,in_stock,In stock,Powder-free chloroprene examination gloves. Features HYDRASOFT™ technology that provides 2x more moisture retention. Textured fingertip finish Beaded cuff Ambidextrous Chloroprene (neoprene) Green color Polymer coated for easy donning Thickness: at palm 2.8 mils; at fingertip 3.5 mils 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Chloroprene gloves,https://www.safcodental.com/product/microflex-sup-reg-sup-neosoft-trade,"https://www.safcodental.com/media/catalog/product/d/r/drdan.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drdan.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drdan.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:02.425322+00:00
3890018,Microflex Neogard Touch gloves small 200/box,3890018,DRDAR,Microflex Neogard Touch,3890018,Microflex Neogard Touch gloves small 200/box,73737070,Ansell,Safco Dental,"Small, 200/box",Small,200,box,37.99,37.990000,,backorder,Backorder,"Powder-free chloroprene exam gloves. Thin, ultralight, neoprene exam glove designed for heightened tactile sensitivity. US Ergonomics certified for exceptional wet grip. Features ERGOFORM™ technology to reduce stress on joints, ligaments, and tendons in the hands and wrists. Textured fingertip finish Beaded cuff Ambidextrous Green color Thickness: at palm 2.8 mils; at fingertip 3.5 mils 200 gloves per box (180 per box in size XL) Order 10 boxes to purchase a case",Dental Supplies > Dental Exam Gloves > Chloroprene gloves,https://www.safcodental.com/product/microflex-sup-reg-sup-neogard-trade-touch,"https://www.safcodental.com/media/catalog/product/d/r/drdar.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drdar.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drdar.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:32:57.136436+00:00
4751255,Microflex Ultraform gloves large 300/box,4751255,DRCBJ,Microflex Ultraform,4751255,Microflex Ultraform gloves large 300/box,UF-524-L,Ansell,Safco Dental,"Large, 300/box",Large,300,box,33.49,33.490000,,in_stock,In stock,Powder-free nitrile exam gloves. Ultra-soft and form fitting. Textured fingertip finish Beaded cuff Chlorinated Ambidextrous Cobalt blue color Thickness: at palm 2.0 mils; at fingertip 3.1 mils 300 gloves per box (250 for x-large) Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Nitrile gloves,https://www.safcodental.com/product/microflex-sup-reg-sup-ultraform-sup-trade-sup,"https://www.safcodental.com/media/catalog/product/d/r/drcbj.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drcbj.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drcbj.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:32:41.621374+00:00
4751250,Microflex Ultraform gloves medium 300/box,4751250,DRCBJ,Microflex Ultraform,4751250,Microflex Ultraform gloves medium 300/box,UF-524-M,Ansell,Safco Dental,"Medium, 300/box",Medium,300,box,33.49,33.490000,,in_stock,In stock,Powder-free nitrile exam gloves. Ultra-soft and form fitting. Textured fingertip finish Beaded cuff Chlorinated Ambidextrous Cobalt blue color Thickness: at palm 2.0 mils; at fingertip 3.1 mils 300 gloves per box (250 for x-large) Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Nitrile gloves,https://www.safcodental.com/product/microflex-sup-reg-sup-ultraform-sup-trade-sup,"https://www.safcodental.com/media/catalog/product/d/r/drcbj.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drcbj.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drcbj.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:32:41.621374+00:00
4751252,Microflex Ultraform gloves medium/large 300/box,4751252,DRCBJ,Microflex Ultraform,4751252,Microflex Ultraform gloves medium/large 300/box,UF-524-ML,Ansell,Safco Dental,"Medium/Large, 300/box",Medium/Large,300,box,33.49,33.490000,,in_stock,In stock,Powder-free nitrile exam gloves. Ultra-soft and form fitting. Textured fingertip finish Beaded cuff Chlorinated Ambidextrous Cobalt blue color Thickness: at palm 2.0 mils; at fingertip 3.1 mils 300 gloves per box (250 for x-large) Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Nitrile gloves,https://www.safcodental.com/product/microflex-sup-reg-sup-ultraform-sup-trade-sup,"https://www.safcodental.com/media/catalog/product/d/r/drcbj.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drcbj.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drcbj.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:32:41.621374+00:00
4751245,Microflex Ultraform gloves small 300/box,4751245,DRCBJ,Microflex Ultraform,4751245,Microflex Ultraform gloves small 300/box,UF-524-S,Ansell,Safco Dental,"Small, 300/box",Small,300,box,33.49,33.490000,,in_stock,In stock,Powder-free nitrile exam gloves. Ultra-soft and form fitting. Textured fingertip finish Beaded cuff Chlorinated Ambidextrous Cobalt blue color Thickness: at palm 2.0 mils; at fingertip 3.1 mils 300 gloves per box (250 for x-large) Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Nitrile gloves,https://www.safcodental.com/product/microflex-sup-reg-sup-ultraform-sup-trade-sup,"https://www.safcodental.com/media/catalog/product/d/r/drcbj.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drcbj.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drcbj.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:32:41.621374+00:00
4751247,Microflex Ultraform gloves small/medium 300/box,4751247,DRCBJ,Microflex Ultraform,4751247,Microflex Ultraform gloves small/medium 300/box,UF-524-SM,Ansell,Safco Dental,"Small/Medium, 300/box",Small/Medium,300,box,33.49,33.490000,,in_stock,In stock,Powder-free nitrile exam gloves. Ultra-soft and form fitting. Textured fingertip finish Beaded cuff Chlorinated Ambidextrous Cobalt blue color Thickness: at palm 2.0 mils; at fingertip 3.1 mils 300 gloves per box (250 for x-large) Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Nitrile gloves,https://www.safcodental.com/product/microflex-sup-reg-sup-ultraform-sup-trade-sup,"https://www.safcodental.com/media/catalog/product/d/r/drcbj.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drcbj.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drcbj.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:32:41.621374+00:00
4751260,Microflex Ultraform gloves x-large 250/box,4751260,DRCBJ,Microflex Ultraform,4751260,Microflex Ultraform gloves x-large 250/box,UF-524-XL,Ansell,Safco Dental,"X-large, 250/box",X-large,250,box,33.49,33.490000,,in_stock,In stock,Powder-free nitrile exam gloves. Ultra-soft and form fitting. Textured fingertip finish Beaded cuff Chlorinated Ambidextrous Cobalt blue color Thickness: at palm 2.0 mils; at fingertip 3.1 mils 300 gloves per box (250 for x-large) Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Nitrile gloves,https://www.safcodental.com/product/microflex-sup-reg-sup-ultraform-sup-trade-sup,"https://www.safcodental.com/media/catalog/product/d/r/drcbj.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drcbj.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drcbj.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:32:41.621374+00:00
4751240,Microflex Ultraform gloves x-small 300/box,4751240,DRCBJ,Microflex Ultraform,4751240,Microflex Ultraform gloves x-small 300/box,UF-524-XS,Ansell,Safco Dental,"X-small, 300/box",X-small,300,box,33.49,33.490000,,in_stock,In stock,Powder-free nitrile exam gloves. Ultra-soft and form fitting. Textured fingertip finish Beaded cuff Chlorinated Ambidextrous Cobalt blue color Thickness: at palm 2.0 mils; at fingertip 3.1 mils 300 gloves per box (250 for x-large) Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Nitrile gloves,https://www.safcodental.com/product/microflex-sup-reg-sup-ultraform-sup-trade-sup,"https://www.safcodental.com/media/catalog/product/d/r/drcbj.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drcbj.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drcbj.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:32:41.621374+00:00
4751243,Microflex Ultraform gloves x-small/small 300/box,4751243,DRCBJ,Microflex Ultraform,4751243,Microflex Ultraform gloves x-small/small 300/box,UF-524-XSS,Ansell,Safco Dental,"X-small/Small, 300/box",X-small/Small,300,box,33.49,33.490000,,in_stock,In stock,Powder-free nitrile exam gloves. Ultra-soft and form fitting. Textured fingertip finish Beaded cuff Chlorinated Ambidextrous Cobalt blue color Thickness: at palm 2.0 mils; at fingertip 3.1 mils 300 gloves per box (250 for x-large) Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Nitrile gloves,https://www.safcodental.com/product/microflex-sup-reg-sup-ultraform-sup-trade-sup,"https://www.safcodental.com/media/catalog/product/d/r/drcbj.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drcbj.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drcbj.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:32:41.621374+00:00
